z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.009000000000000001,-0.17732598222875562,40.89437452118227,316.1150699940946,1.1160712983524068,7.282324722022905e-05,1.7483198074746099e-12,4.7246779948574726e-08,0.20916873149849793,1.5412185983936502e-07,0.0015756006147384601,5.981705898688876e-08,1.4806072319696281e-07,8.191060229393034e-28,2.2461274842091425e-33,-3.839823078794784e-26,5.621816059578714e-28,1.5870202971733215e-21,1.6634038946159606e-17,8.744613096192231e-06,0.00010793367989693712,1.802308120011571e-20,1.5661776723562712e-16,1.763242339768984e-26,2.4781270692670215e-23,1.8702418416594047e-19,2.421148025043897e-38,1.5501680886454355e-21,1.404592940882529e-32,1.2915087814526182e-23,-2.559601620986144e-29,-3.5469209001030606e-25,9.559983280477058e-27,3.420362297847414e-20,5.900578048140882e-22,3.781794481072924e-19,1.6462707005649656e-18,2.913022913605478e-15,3.384415906969759e-14,4.0401115449848757e-22,3.8194945211929853e-07,1.8065091071495993e-07,1.2833391730611974e-09,8.041496424266844e-12,1.586235552671346e-27,6.0559488990701396e-12,6.276791089595182e-16,6.0126214787652325e-33,1.867229142832841e-15,1.2162912400444564e-14,1.5237482725380632e-12,1.5115065433032006e-16,0.7790739752901786,0.009991217908826473,-2.7586478237047043e-36,1.038271358250297e-35,5.440896678920906e-28,4.175038563126877e-26
0.009500000000000001,-0.20871296625316668,38.68239893874867,302.8477141783269,1.1655853219206638,2.9953777584674678e-05,7.634809301579625e-14,1.0219621239181759e-08,0.2098613773452175,3.315522442295084e-08,0.0002791610498610617,9.662407950525292e-09,2.4260865634263437e-08,1.5943252196198936e-27,3.817536984844064e-33,-7.139597988422775e-26,1.7742625032626588e-29,2.364788445836897e-22,2.9014374973122373e-18,1.426893885383144e-06,1.406056463968964e-05,1.263412902006153e-22,1.9950818738473577e-17,4.986892610438611e-28,6.744717161089096e-25,2.382767125301325e-20,2.3277770132937263e-40,2.1186839650727743e-22,3.0612720717159817e-34,1.711046679958301e-24,-9.700703060749818e-31,-5.168353758417061e-26,2.15234840195716e-28,3.887791499995289e-21,6.713174481544837e-23,3.979387812632675e-20,5.468163725852486e-20,6.709941341528608e-16,5.852752584439414e-15,1.0418686915432344e-23,6.175213616865264e-08,2.571699421054615e-08,1.656878900566855e-10,1.2709686694884199e-12,1.6100003081604336e-29,7.755754402341188e-13,7.974851761333673e-17,-3.371594777437207e-34,2.420050031207076e-16,1.5763921356252754e-15,1.9748737190017673e-13,1.7263235550915286e-17,0.7798154857230268,0.009998369710518401,-4.516556078484213e-37,1.0336314829379544e-36,3.3248041595132316e-30,4.583666496033663e-27
0.01,-0.24460028670983572,36.77367319648187,300.4357218748188,1.1750697706035742,1.1425526485579576e-05,3.633658629916799e-15,2.087867444696683e-09,0.20997889188142813,6.66714078389996e-09,4.321274393689509e-05,1.3988464813140058e-09,3.4548774662479436e-09,1.6098509558670313e-25,-6.992370283864593e-35,-5.5404688978919745e-27,5.286224518026764e-31,3.522328578992767e-23,4.43712219790094e-19,2.0374334164271226e-07,1.5869752755742547e-06,8.967742355421853e-25,2.228104704599067e-18,1.1114747258691171e-29,1.5420095446579875e-26,2.6236799579429306e-21,4.486848466096974e-42,2.51380706376386e-23,6.716314331355825e-36,1.9650596469212793e-25,-2.720290206734646e-32,-6.701240373087176e-27,4.1788655349941036e-30,3.8106614014007606e-22,6.581040287802479e-24,4.263337818522278e-21,1.9601909077564557e-21,1.4126129982639737e-16,8.844160463992238e-16,4.481731635203576e-25,8.754257711703404e-09,3.1634332724933577e-09,1.8530659379125214e-11,1.7985826143502928e-13,3.056480747894244e-31,8.582032631825153e-14,8.751906577911038e-18,1.977970077805332e-36,2.7174024367173097e-17,1.7700843311948162e-16,2.2175270217522762e-14,1.9121997739792925e-18,0.779964956704768,0.009999696879517466,-3.884891671990066e-38,8.619337166475029e-38,2.205011463944497e-32,4.433830238372408e-28
0.010499999999999999,-0.2801161013879084,34.92491863921548,300.0610746028674,1.1765617108502118,4.174588176048014e-06,1.795111937009234e-16,4.00921001152349e-10,0.2099967155310744,1.259146622560944e-09,6.142189036834845e-06,1.847540975624078e-10,4.498119185619427e-10,6.357536909770348e-29,-1.2161103019482134e-35,2.5074169620413494e-27,1.430972265540632e-32,4.942011032296606e-24,6.232549575775837e-20,2.665104541520944e-08,1.625991953944893e-07,6.589440727747841e-27,2.2631620600135144e-19,2.097831052878076e-31,3.0325631815644846e-28,2.619215226533112e-22,8.843084891241935e-44,2.712540683005753e-24,1.312203257363775e-37,2.049892391272841e-26,-6.79302057400109e-34,-8.68167450014497e-28,6.978532353592894e-32,3.3743504846040016e-23,5.827684499576745e-25,5.062431783253915e-22,7.010119466767454e-23,2.784838776827788e-17,1.2262297867070902e-16,2.1792496140292778e-26,1.1369387932330563e-09,3.540354160535993e-10,1.8808098497725127e-12,2.3412185321584587e-14,5.443230128661998e-33,8.61115509935955e-15,8.706922384222412e-19,-4.7644698441234846e-36,2.7694721681323206e-18,1.8040023347999485e-17,2.2600186842698858e-15,1.9529178840585766e-19,0.7799928401334034,0.00999993452054503,-2.822293706996205e-39,6.448756849972786e-39,2.1792934931485616e-34,3.88901917260287e-29
0.011,-0.31406880030898726,33.08546165173297,300.0094728159585,1.1767692864123183,1.5694131998580536e-06,1.1367253722315005e-17,8.356491647393758e-11,0.2099993307249062,2.5848400182766203e-10,9.655142132718386e-07,2.707191130383799e-11,6.508848085066093e-11,2.5218784680106462e-29,-3.90272293765573e-37,-1.2040043324393232e-28,4.825615526944592e-34,7.701405988582627e-25,9.689743754856651e-21,3.874828168357364e-09,1.8755652925681615e-08,7.789150703930778e-29,2.5898544726491483e-20,4.846487755335708e-33,6.1810374725716316e-30,2.947165163300891e-23,2.1896198738362026e-45,3.2869209356138342e-25,3.156752783651161e-39,2.4053246450070244e-27,-2.3079214576176425e-35,-1.5915148350674064e-28,1.4381776624058346e-33,3.3862194045824565e-24,5.848232762886966e-26,1.7705765581344343e-22,2.638065843417422e-24,5.944711686273311e-18,1.883097930026206e-17,1.3769572254829557e-27,1.6419241424899609e-10,4.44076908562151e-11,2.1501160370100263e-13,3.390152603180549e-15,1.25786444335659e-34,9.736552916315973e-16,9.765039540239923e-20,1.5486657605678733e-36,3.178465918647892e-19,2.0704165223619416e-18,2.5937770544706577e-16,2.2493453848064997e-20,0.7799981298031483,0.009999981271022217,-2.3421619378318574e-40,5.5169061462283236e-40,4.170397966764614e-36,3.86934599306476e-30
0.012,-0.3765524547228219,29.40908622929052,300.0005274313425,1.1768062137892168,2.66681886090162e-07,1.294142410222178e-19,6.588793567573353e-12,0.20999992813147028,2.0020369187100344e-11,5.4593840740189834e-08,1.4036646142686048e-12,3.347124795578061e-12,-1.0924332258910076e-30,-6.789314494480125e-39,5.794267804188328e-30,1.8422314476083203e-36,4.319763591542818e-26,5.410116115743294e-22,2.0040569780671125e-10,7.484366252577301e-10,1.1604098622180976e-31,1.0245014876562298e-21,1.457628154794542e-35,2.4279746281923606e-32,1.1442117907330633e-24,7.141851509572371e-48,1.3852774498387896e-26,9.941330307821601e-42,9.781814909483627e-29,-1.425300900115091e-37,-1.1032763168871375e-29,3.823827154191263e-36,1.159630309189377e-25,2.0027609557842705e-27,-3.994363362916595e-23,4.598662336898482e-25,4.823430732514933e-19,1.0366548392685154e-18,1.567000939878286e-29,8.42744326615316e-12,1.9448609074279926e-12,8.495294776616082e-15,1.745928005975448e-16,3.800173627080987e-37,3.800560051505504e-17,3.777617881314419e-21,3.8400134432114406e-38,1.261293968924537e-20,8.21592640480539e-20,1.0292750660987587e-17,8.96673197326955e-22,0.7799997523399942,0.009999997262225477,-6.618965710214341e-42,1.5968346398496788e-41,1.2356976023132014e-38,1.3131121041046188e-31
0.013000000000000001,-0.4316937086051311,25.732938815581942,300.0000261922072,1.176808449248392,4.188924142237998e-08,1.2999459192884668e-21,4.672355628491364e-13,0.20999999072988823,1.3940662840628826e-12,2.754176472838661e-09,6.473551955624761e-14,1.5326668041743016e-13,-6.761202229082422e-32,9.422688072425509e-39,5.4372639919491926e-30,9.098137258500575e-38,2.161944562796994e-27,2.694332303314192e-23,9.231088284625976e-12,2.647939549057775e-11,2.25768863577914e-34,3.5941687728683247e-23,3.4926507407691206e-38,7.227050902865741e-35,3.9369018502921966e-26,1.8597604213660788e-50,5.180723333360056e-28,2.4966847122907604e-44,3.527958948167134e-30,-8.194905655299992e-40,-7.508301086698354e-31,8.084937084760512e-39,3.513136464355928e-27,6.067424799607825e-29,-3.831980159361687e-24,-6.48071211004078e-27,3.522635417335197e-20,5.0888395898289237e-20,1.5695179260590459e-31,3.851767423633762e-13,7.563080480275315e-14,2.975493484517369e-16,8.007467605384523e-18,8.768245721775062e-40,1.3148400332115058e-18,1.295048917242243e-22,3.646921712254342e-39,4.437189193979608e-22,2.890335157475899e-21,3.6209548761730065e-19,3.169192224619095e-23,0.7799999649966061,0.009999999591836882,-1.6707662624475678e-43,4.09321611917654e-43,3.129452391250608e-41,3.941770482978172e-33
0.014,-0.4794833987946697,22.056804153821215,300.0000015174273,1.1768085850336394,7.292230579998867e-09,1.7755115716654965e-23,3.8222785209545965e-14,0.20999999848619855,1.1206095057136578e-13,1.6202687510214282e-10,3.4891273066950562e-15,8.203495566078447e-15,-3.217874475964241e-37,2.970855760540817e-46,-8.852813066489593e-36,2.626846995502019e-41,1.262912041503296e-28,1.5652902784523454e-24,4.970248902652121e-13,1.101565752437492e-12,7.13487140306707e-37,1.4823731048413745e-24,1.1364740590157487e-40,1.87070680113414e-37,1.5936351103362778e-27,6.566497202675671e-53,2.2756384305594515e-29,8.488039330784188e-47,1.4955807441553707e-31,-1.8948349095201085e-41,-9.59973307943723e-32,2.3251376589927003e-41,1.2550612589698777e-28,2.1675752480367243e-30,2.4583118557536706e-26,-8.443578603191545e-30,2.964603794213508e-21,2.9152121440690272e-21,2.1498878187665987e-33,2.0582181305322852e-14,3.451500447322578e-15,1.225674613643436e-17,4.2931305364035583e-19,2.9953174453659054e-42,5.351042908378268e-20,5.2236138522929714e-24,7.183172003727992e-46,1.8356825398769275e-23,1.1957430370617498e-22,1.4980032813165262e-20,1.3171084418300662e-24,0.7799999941277119,0.009999999930047621,-5.0299807970679316e-45,1.2432087785994202e-44,2.0573402648784732e-44,1.3955430114426363e-34
0.016,-0.5530060733109835,14.70453607478824,300.00000003000537,1.1768085983860985,4.811680477456551e-10,3.228535773098064e-26,1.0899607916362712e-15,0.20999999990222967,3.1360568302555212e-15,3.2569393936232636e-12,6.397576304425123e-17,1.4933159534329855e-16,-1.0196924980522837e-38,7.773465197579985e-51,-8.009524453759825e-37,-5.113682904759831e-44,2.521197107937588e-30,3.1052124592687693e-26,9.104739948697899e-15,1.5428805543830394e-14,2.7265360873716786e-40,2.0578048788126706e-26,4.3318093453718376e-44,1.1670095135473427e-40,2.1698431745401438e-29,2.7230819035651356e-56,3.372032707079082e-31,-3.051606852230526e-44,2.136034527835308e-33,-4.491922084710046e-43,-3.314900178383629e-33,7.826836770104301e-45,1.502060113647119e-30,2.594158593178262e-32,2.5188518130960194e-28,-1.0240124663605895e-33,8.714908167537071e-23,5.698645343184357e-23,3.909308561098665e-36,3.7405480410211054e-16,5.321453122367804e-17,1.6992604074499764e-19,7.829590390584657e-21,1.1477835450028515e-45,7.326382884383271e-22,7.086110641330161e-26,-1.5541774754575647e-51,2.556357284585308e-25,1.665182527856049e-24,2.0861078060816875e-22,1.842887626443945e-26,0.7799999996179079,0.009999999995407951,-5.104700732217205e-47,1.262607169861204e-46,-1.2639850076362354e-40,1.6547358725136802e-36
0.018000000000000002,-0.597119681232101,7.352268036881017,300.0000000005413,1.176808598996757,2.964540759687648e-11,5.137457697371107e-29,2.8887882035741206e-17,0.20999999999401214,8.156403939653959e-17,6.078449704356621e-14,1.0888633829612e-18,2.5228595964560844e-18,-2.1572594293769082e-40,-3.247728805702066e-54,4.93155767590754e-39,-4.560597290055998e-47,4.6760970242582615e-32,5.719183220483131e-28,1.5481781360353808e-16,2.0048614895524286e-16,-3.879226457722691e-38,2.65016852234185e-28,1.4233405128369776e-47,6.05940757989017e-44,2.7407964412138257e-31,9.731843579493795e-60,4.6331903903231186e-33,-4.255111657274022e-39,2.830426117769815e-35,-1.282095699327313e-44,-9.42571556778101e-35,2.2694039412070615e-48,1.667359568819985e-32,2.8796417661279145e-34,2.5180603335621603e-30,1.813603433005095e-37,2.3813430788372426e-24,1.0341979148942137e-24,6.220754366719627e-39,6.310085014855442e-18,7.613060854137225e-19,2.1855823052909947e-21,1.3254629025968218e-22,3.792229508984404e-49,9.305803757458419e-24,8.91766305992805e-28,-1.0995936529842544e-54,3.302716943812517e-27,2.1513528688184513e-26,2.6951724121978585e-24,2.3922445242435095e-28,0.7799999999765637,0.009999999999717481,-4.829744276763895e-49,1.1906193422186228e-48,-1.5894086095347831e-37,1.8198149794860921e-38
0.02,-0.6118242172889107,0.0,300.0,1.1768085990293637,1.7877302290939552e-12,4.697566409294769e-30,7.481851885364009e-19,0.20999999999963948,2.0728355738050223e-18,1.1081458692212618e-15,1.810142837178444e-20,4.165400191798432e-20,1.1190702341389606e-43,-1.1556998410911616e-55,2.4268884273996965e-40,1.5948093865705883e-47,8.452476656080487e-34,1.0289460817058421e-29,2.571350069892987e-18,2.544138770923846e-18,-6.950706126446214e-33,3.3330779374867524e-30,1.7768887650680885e-49,7.564523846799219e-46,3.380820238294104e-33,1.3203016492866767e-61,6.221093552235443e-35,-5.501704402418938e-34,3.662731018324315e-37,-1.5407971535085466e-46,-1.123367521400665e-36,4.576628265552686e-50,1.807325934951894e-34,3.1213730647074975e-36,5.865918897927915e-32,4.136981864984411e-39,6.358856426898035e-26,1.8333528959321854e-26,1.023767662367187e-40,1.0397269701552218e-19,1.0637014691881525e-20,2.745212611696517e-23,2.191910317865097e-24,6.274069207118596e-51,1.1542941267660197e-25,1.095948381221565e-29,-1.544291070678795e-56,4.1670045128319344e-29,2.714340122260427e-28,3.4004717314719384e-26,3.032608574259685e-30,0.7799999999985887,0.009999999999982967,-4.469026035397936e-51,1.0966717357705767e-50,1.3346135631994671e-39,1.9542890085018415e-40
